birth_department,birth_city,nationality,age,gender,stratum,pbm,admission_type,faculty,program
CALDAS,SALAMINA,Colombiana,25,Mujeres,Estrato 2,51,PAES,Ingeniería y arquitectura,Ingeniería Industrial
PUTUMAYO,VILLAGARZÓN,Colombiana,19,Mujeres,Estrato 1,10,PEAMA,Ingeniería y arquitectura,Ingeniería Industrial
RISARALDA,PEREIRA,Colombiana,20,Mujeres,Estrato 4,32,Regular,Ingeniería y arquitectura,Arquitectura
CALDAS,MANIZALES,Colombiana,18,Mujeres,Estrato 2,26,Regular,Ciencias exactas y naturales,Ingeniería Física
NARIÑO,SAN ÁNDRES DE TUMACO,Colombiana,21,Mujeres,Estrato 1,5,PEAMA,Ingeniería y arquitectura,Ingeniería Industrial
CALDAS,MANIZALES,Colombiana,22,Mujeres,Estrato 2,12,Regular,Ingeniería y arquitectura,Arquitectura
CALDAS,MANIZALES,Colombiana,21,Hombres,Estrato 3,19,Regular,Ingeniería y arquitectura,Ingeniería Electrónica
CALDAS,MANIZALES,Colombiana,21,Hombres,Estrato 2,9,Regular,Ingeniería y arquitectura,Ingeniería Eléctrica
CHOCÓ,ISTMINA,Colombiana,17,Hombres,Estrato 1,13,Regular,Ingeniería y arquitectura,Ingeniería Civil
TOLIMA,IBAGUÉ,Colombiana,19,Hombres,Estrato 1,57,Regular,Ingeniería y arquitectura,Arquitectura
CALDAS,MANIZALES,Colombiana,24,Mujeres,Estrato 3,15,Regular,Administración,Administración de Empresas (Nocturno)
CALDAS,MANIZALES,Colombiana,18,Mujeres,Estrato 2,17,Regular,Ingeniería y arquitectura,Ingeniería Química
RISARALDA,PEREIRA,Colombiana,23,Hombres,Estrato 2,19,Regular,Administración,Administración de Empresas (Diurno)
CALDAS,MANIZALES,Colombiana,23,Mujeres,Estrato 2,16,Regular,Administración,Administración de Empresas (Nocturno)
CALDAS,MANIZALES,Colombiana,21,Hombres,Estrato 3,54,Regular,Ingeniería y arquitectura,Ingeniería Civil
CALDAS,MANIZALES,Colombiana,18,Hombres,Estrato 3,27,Regular,Ingeniería y arquitectura,Arquitectura
CALDAS,MANIZALES,Colombiana,23,Mujeres,Estrato 6,60,Regular,Ingeniería y arquitectura,Ingeniería Industrial
CALDAS,MANIZALES,Colombiana,22,Hombres,Estrato 3,53,Regular,Ingeniería y arquitectura,Arquitectura
CUNDINAMARCA,TOCAIMA,Colombiana,21,Hombres,Estrato 1,8,Regular,Administración,Gestión Cultural y Comunicativa
CALDAS,MANIZALES,Colombiana,18,Hombres,Estrato 2,13,Regular,Ciencias exactas y naturales,Matemáticas
HUILA,NEIVA,Colombiana,20,Mujeres,Estrato 3,65,Regular,Ingeniería y arquitectura,Arquitectura
CALDAS,RISARALDA,Colombiana,29,Mujeres,Estrato 2,9,Regular,Administración,Administración de Empresas (Nocturno)
RISARALDA,PEREIRA,Colombiana,21,Hombres,Estrato 4,70,PAES,Ingeniería y arquitectura,Ingeniería Electrónica
ARAUCA,ARAUCA,Colombiana,19,Hombres,Estrato 1,10,PAES,Ciencias exactas y naturales,Ingeniería Física
CALDAS,AGUADAS,Colombiana,22,Mujeres,Estrato 2,11,Regular,Ingeniería y arquitectura,Arquitectura
CALDAS,MANIZALES,Colombiana,23,Hombres,Estrato 2,16,Regular,Administración,Administración de Empresas (Diurno)
CALDAS,MANIZALES,Colombiana,20,Hombres,Estrato 2,40,Regular,Ciencias exactas y naturales,Ciencias de la Computación
CALDAS,MANIZALES,Colombiana,19,Mujeres,Estrato 6,68,Regular,Ingeniería y arquitectura,Arquitectura
CALDAS,MANIZALES,Colombiana,18,Mujeres,Estrato 4,42,Regular,Ingeniería y arquitectura,Arquitectura
CALDAS,MANIZALES,Colombiana,21,Hombres,Estrato 2,10,Regular,Ciencias exactas y naturales,Ingeniería Física
TOLIMA,IBAGUÉ,Colombiana,20,Hombres,Estrato 3,22,Regular,Ciencias exactas y naturales,Ciencias de la Computación
CALDAS,MANIZALES,Colombiana,22,Mujeres,Estrato 2,16,Regular,Ingeniería y arquitectura,Ingeniería Eléctrica
CALDAS,MANIZALES,Colombiana,20,Hombres,Estrato 3,13,Regular,Ingeniería y arquitectura,Ingeniería Electrónica
CALDAS,MANIZALES,Colombiana,24,Hombres,Estrato 2,13,Regular,Ciencias exactas y naturales,Ingeniería Física
CALDAS,MANIZALES,Colombiana,20,Hombres,Estrato 2,5,Regular,Ingeniería y arquitectura,Ingeniería Civil
CALDAS,PÁCORA,Colombiana,20,Mujeres,Estrato 2,7,Regular,Administración,Administración de Empresas (Nocturno)
CALDAS,MANIZALES,Colombiana,21,Hombres,Estrato 3,64,Regular,Ingeniería y arquitectura,Ingeniería Eléctrica
NARIÑO,BUESACO,Colombiana,18,Hombres,Estrato 2,12,Regular,Ingeniería y arquitectura,Ingeniería Electrónica
NARIÑO,PASTO,Colombiana,22,Mujeres,Estrato 1,32,PEAMA,Ingeniería y arquitectura,Ingeniería Industrial
"BOGOTÁ, D. C.","BOGOTÁ, D.C.",Colombiana,19,Mujeres,Estrato 2,9,Regular,Ciencias exactas y naturales,Ingeniería Física
CALDAS,MANIZALES,Colombiana,20,Mujeres,Estrato 3,68,Regular,Ingeniería y arquitectura,Ingeniería Industrial
BOYACÁ,DUITAMA,Colombiana,21,Mujeres,Estrato 2,16,PEAMA,Administración,Administración de Empresas (Diurno)
CALDAS,MANIZALES,Colombiana,17,Mujeres,Estrato 3,39,Regular,Ciencias exactas y naturales,Ingeniería Física
CALDAS,MANIZALES,Colombiana,20,Hombres,Estrato 3,16,Regular,Ingeniería y arquitectura,Ingeniería Eléctrica
CALDAS,NEIRA,Colombiana,23,Hombres,Estrato 3,15,Regular,Ingeniería y arquitectura,Ingeniería Química
ATLÁNTICO,BARRANQUILLA,Colombiana,19,Hombres,Estrato 2,31,PEAMA,Ingeniería y arquitectura,Ingeniería Industrial
CALDAS,MANIZALES,Colombiana,21,Mujeres,Estrato 3,37,Regular,Ingeniería y arquitectura,Ingeniería Industrial
CALDAS,MANZANARES,Colombiana,24,Mujeres,Estrato 2,8,Regular,Ciencias exactas y naturales,Ingeniería Física
CALDAS,MANIZALES,Colombiana,22,Hombres,Estrato 2,9,Regular,Ingeniería y arquitectura,Ingeniería Química
RISARALDA,PEREIRA,Colombiana,21,Mujeres,Estrato 2,21,Regular,Ingeniería y arquitectura,Ingeniería Química
CALDAS,CHINCHINÁ,Colombiana,20,Mujeres,Estrato 2,10,Regular,Ingeniería y arquitectura,Arquitectura
CALDAS,MANIZALES,Colombiana,20,Hombres,Estrato 3,22,Regular,Ingeniería y arquitectura,Ingeniería Eléctrica
CALDAS,MANIZALES,Colombiana,21,Mujeres,Estrato 3,26,Regular,Ingeniería y arquitectura,Ingeniería Química
NARIÑO,TÚQUERRES,Colombiana,19,Hombres,Estrato 1,2,Regular,Ingeniería y arquitectura,Ingeniería Industrial
CALDAS,MANIZALES,Colombiana,21,Mujeres,Estrato 3,40,Regular,Administración,Administración de Empresas (Diurno)
CALDAS,MANIZALES,Colombiana,22,Hombres,Estrato 1,5,Regular,Ingeniería y arquitectura,Ingeniería Eléctrica
CALDAS,MANIZALES,Colombiana,21,Hombres,Estrato 6,54,Regular,Ingeniería y arquitectura,Ingeniería Eléctrica
VALLE DEL CAUCA,CALI,Colombiana,25,Hombres,Estrato 2,10,Regular,Ingeniería y arquitectura,Ingeniería Química
"BOGOTÁ, D. C.","BOGOTÁ, D.C.",Colombiana,21,Mujeres,Estrato 2,14,Regular,Ingeniería y arquitectura,Ingeniería Química
TOLIMA,IBAGUÉ,Colombiana,21,Mujeres,Estrato 2,45,Regular,Ingeniería y arquitectura,Arquitectura
CESAR,VALLEDUPAR,Colombiana,21,Hombres,Estrato 1,3,Regular,Administración,Gestión Cultural y Comunicativa
CALDAS,PALESTINA,Colombiana,30,Mujeres,Estrato 3,14,Regular,Administración,Administración de Empresas (Nocturno)
NARIÑO,SAN ÁNDRES DE TUMACO,Colombiana,21,Mujeres,Estrato 1,4,PEAMA,Ingeniería y arquitectura,Ingeniería Electrónica
CALDAS,MANIZALES,Colombiana,30,Mujeres,Estrato 3,24,Regular,Administración,Administración de Empresas (Nocturno)
NARIÑO,LA UNIÓN,Colombiana,21,Hombres,Estrato 1,6,Regular,Ingeniería y arquitectura,Ingeniería Química
"BOGOTÁ, D. C.","BOGOTÁ, D.C.",Colombiana,21,Hombres,Estrato 3,16,Regular,Ciencias exactas y naturales,Ingeniería Física
CALDAS,MANIZALES,Colombiana,19,Hombres,Estrato 2,42,Regular,Ciencias exactas y naturales,Ingeniería Física
"BOGOTÁ, D. C.","BOGOTÁ, D.C.",Colombiana,20,Hombres,Estrato 2,13,Regular,Ingeniería y arquitectura,Ingeniería Eléctrica
NARIÑO,PASTO,Colombiana,19,Mujeres,Estrato 2,15,Regular,Ingeniería y arquitectura,Arquitectura
CALDAS,MANIZALES,Colombiana,21,Mujeres,Estrato 2,36,Regular,Ingeniería y arquitectura,Arquitectura
"BOGOTÁ, D. C.","BOGOTÁ, D.C.",Colombiana,18,Mujeres,Estrato 3,56,Regular,Ingeniería y arquitectura,Arquitectura
"BOGOTÁ, D. C.","BOGOTÁ, D.C.",Colombiana,23,Mujeres,Estrato 2,13,Regular,Ingeniería y arquitectura,Arquitectura
Sin información,Sin información,Extranjero,20,Hombres,Estrato 6,86,Regular,Ciencias exactas y naturales,Ciencias de la Computación
CALDAS,MANIZALES,Colombiana,21,Mujeres,Estrato 3,24,Regular,Ingeniería y arquitectura,Ingeniería Industrial
META,VILLAVICENCIO,Colombiana,23,Mujeres,Estrato 2,11,Regular,Administración,Gestión Cultural y Comunicativa
CALDAS,LA DORADA,Colombiana,20,Mujeres,Estrato 1,2,Regular,Ingeniería y arquitectura,Ingeniería Eléctrica
NARIÑO,PUERRES,Colombiana,24,Mujeres,Estrato 1,5,Regular,Ingeniería y arquitectura,Ingeniería Electrónica
TOLIMA,HONDA,Colombiana,21,Mujeres,Estrato 2,9,Regular,Administración,Administración de Empresas (Diurno)
NARIÑO,PASTO,Colombiana,20,Hombres,Estrato 3,28,Regular,Administración,Administración de Empresas (Diurno)
"BOGOTÁ, D. C.","BOGOTÁ, D.C.",Colombiana,21,Mujeres,Estrato 2,11,PAES,Administración,Gestión Cultural y Comunicativa
CALDAS,PENSILVANIA,Colombiana,18,Hombres,Estrato 2,43,PAES,Ingeniería y arquitectura,Ingeniería Civil
NARIÑO,SAN ÁNDRES DE TUMACO,Colombiana,22,Hombres,Estrato 3,25,Regular,Ingeniería y arquitectura,Ingeniería Eléctrica
NORTE DE SANTANDER,CÚCUTA,Colombiana,19,Mujeres,Estrato 2,5,PEAMA,Administración,Administración de Empresas (Diurno)
CALDAS,MANIZALES,Colombiana,24,Hombres,Estrato 2,11,Regular,Administración,Administración de Empresas (Nocturno)
CASANARE,YOPAL,Colombiana,26,Hombres,Estrato 1,5,PEAMA,Ingeniería y arquitectura,Ingeniería Electrónica
HUILA,NEIVA,Colombiana,22,Hombres,Estrato 3,48,Regular,Ingeniería y arquitectura,Ingeniería Eléctrica
CALDAS,MANIZALES,Colombiana,21,Hombres,Estrato 1,5,Regular,Ingeniería y arquitectura,Ingeniería Civil
QUINDÍO,ARMENIA,Colombiana,22,Hombres,Estrato 3,16,Regular,Administración,Administración de Empresas (Nocturno)
CALDAS,MANIZALES,Colombiana,26,Hombres,Estrato 3,42,Regular,Administración,Administración de Empresas (Nocturno)
NARIÑO,PASTO,Colombiana,23,Mujeres,Estrato 1,3,PEAMA,Ingeniería y arquitectura,Ingeniería Civil
CALDAS,MANIZALES,Colombiana,24,Hombres,Estrato 3,15,Regular,Ingeniería y arquitectura,Ingeniería Industrial
CALDAS,MANIZALES,Colombiana,20,Mujeres,Estrato 3,36,Regular,Ingeniería y arquitectura,Ingeniería Industrial
CALDAS,MANIZALES,Colombiana,23,Hombres,Estrato 5,43,Regular,Ingeniería y arquitectura,Arquitectura
CALDAS,MANIZALES,Colombiana,18,Mujeres,Estrato 3,42,Regular,Ingeniería y arquitectura,Ingeniería Eléctrica
TOLIMA,FRESNO,Colombiana,21,Mujeres,Estrato 1,5,Regular,Administración,Administración de Empresas (Diurno)
CALDAS,MANIZALES,Colombiana,22,Mujeres,Estrato 3,15,Regular,Ingeniería y arquitectura,Ingeniería Eléctrica
CALDAS,LA DORADA,Colombiana,21,Hombres,Estrato 1,3,PAES,Administración,Administración de Empresas (Nocturno)
CALDAS,SALAMINA,Colombiana,19,Hombres,Estrato 3,16,Regular,Ingeniería y arquitectura,Ingeniería Química
CALDAS,MANIZALES,Colombiana,22,Hombres,Estrato 2,13,Regular,Ingeniería y arquitectura,Ingeniería Civil
CALDAS,MANIZALES,Colombiana,18,Hombres,Estrato 3,13,Regular,Ingeniería y arquitectura,Ingeniería Eléctrica
CALDAS,MANIZALES,Colombiana,19,Hombres,Estrato 4,53,Regular,Ingeniería y arquitectura,Arquitectura
CASANARE,PAZ DE ARIPORO,Colombiana,25,Hombres,Estrato 1,2,PEAMA,Ingeniería y arquitectura,Ingeniería Eléctrica
NARIÑO,EL TABLÓN DE GÓMEZ,Colombiana,23,Mujeres,Estrato 1,3,PAES,Ingeniería y arquitectura,Ingeniería Eléctrica
ANTIOQUIA,APARTADÓ,Colombiana,19,Mujeres,Estrato 5,70,Regular,Ingeniería y arquitectura,Arquitectura
CALDAS,MANIZALES,Colombiana,26,Hombres,Estrato 2,13,Regular,Administración,Administración de Empresas (Diurno)
CALDAS,MANIZALES,Colombiana,19,Hombres,Estrato 3,48,Regular,Ingeniería y arquitectura,Ingeniería Industrial
CALDAS,MANIZALES,Colombiana,19,Hombres,Estrato 3,23,Regular,Ingeniería y arquitectura,Ingeniería Civil
CALDAS,MANIZALES,Colombiana,18,Hombres,Estrato 2,15,Regular,Ingeniería y arquitectura,Ingeniería Industrial
CALDAS,MANIZALES,Colombiana,21,Hombres,Estrato 3,46,Regular,Administración,Administración de Empresas (Diurno)
CALDAS,MANIZALES,Colombiana,22,Hombres,Estrato 2,11,Regular,Administración,Administración de Empresas (Nocturno)
TOLIMA,IBAGUÉ,Colombiana,19,Hombres,Estrato 2,11,Regular,Ingeniería y arquitectura,Ingeniería Industrial
CALDAS,MANIZALES,Colombiana,30,Hombres,Estrato 3,17,Regular,Ingeniería y arquitectura,Ingeniería Eléctrica
NARIÑO,LA UNIÓN,Colombiana,24,Hombres,Estrato 1,3,Regular,Ingeniería y arquitectura,Arquitectura
RISARALDA,PEREIRA,Colombiana,19,Mujeres,Estrato 3,13,Regular,Ingeniería y arquitectura,Arquitectura
CUNDINAMARCA,QUEBRADANEGRA,Colombiana,18,Mujeres,Estrato 3,19,Regular,Ingeniería y arquitectura,Ingeniería Electrónica
AMAZONAS,LETICIA,Colombiana,18,Mujeres,Estrato 3,52,Regular,Ciencias exactas y naturales,Ciencias de la Computación
CALDAS,MANIZALES,Colombiana,17,Hombres,Estrato 4,71,Regular,Ingeniería y arquitectura,Ingeniería Electrónica
CALDAS,MANIZALES,Colombiana,20,Hombres,Estrato 2,8,Regular,Ciencias exactas y naturales,Matemáticas
RISARALDA,PEREIRA,Colombiana,17,Hombres,Estrato 1,32,PAES,Ingeniería y arquitectura,Arquitectura
CALDAS,CHINCHINÁ,Colombiana,20,Mujeres,Estrato 2,10,Regular,Administración,Gestión Cultural y Comunicativa
PUTUMAYO,VILLAGARZÓN,Colombiana,27,Hombres,Estrato 1,2,PEAMA,Ingeniería y arquitectura,Ingeniería Civil
QUINDÍO,ARMENIA,Colombiana,19,Mujeres,Estrato 2,41,Regular,Ingeniería y arquitectura,Ingeniería Química
CALDAS,MANIZALES,Colombiana,24,Hombres,Estrato 6,97,Regular,Administración,Administración de Sistemas Informáticos
NARIÑO,IPIALES,Colombiana,21,Mujeres,Estrato 1,2,PAES,Ingeniería y arquitectura,Ingeniería Química
CALDAS,MANIZALES,Colombiana,20,Hombres,Estrato 3,15,Regular,Ciencias exactas y naturales,Ciencias de la Computación
CALDAS,MANIZALES,Colombiana,22,Hombres,Estrato 3,19,Regular,Ingeniería y arquitectura,Ingeniería Industrial
ANTIOQUIA,CONCEPCIÓN,Colombiana,22,Hombres,Estrato 1,43,PAES,Ingeniería y arquitectura,Arquitectura
CALDAS,MANIZALES,Colombiana,19,Hombres,Estrato 2,10,Regular,Ingeniería y arquitectura,Ingeniería Electrónica
CALDAS,MANIZALES,Colombiana,20,Hombres,Estrato 2,10,Regular,Ingeniería y arquitectura,Ingeniería Electrónica
ARAUCA,SARAVENA,Colombiana,23,Hombres,Estrato 2,9,PEAMA,Ingeniería y arquitectura,Ingeniería Eléctrica
CALDAS,SAMANÁ,Colombiana,23,Mujeres,Estrato 1,48,PAES,Ingeniería y arquitectura,Ingeniería Industrial
HUILA,GARZÓN,Colombiana,17,Mujeres,Estrato 2,37,Regular,Ingeniería y arquitectura,Ingeniería Electrónica
ARAUCA,ARAUCA,Colombiana,17,Mujeres,Estrato 1,15,PEAMA,Ingeniería y arquitectura,Ingeniería Eléctrica
CALDAS,MANIZALES,Colombiana,20,Hombres,Estrato 3,18,Regular,Ingeniería y arquitectura,Ingeniería Química
CALDAS,MANIZALES,Colombiana,20,Hombres,Estrato 3,37,Regular,Administración,Administración de Empresas (Nocturno)
CALDAS,PENSILVANIA,Colombiana,18,Hombres,Estrato 2,1,Regular,Ingeniería y arquitectura,Ingeniería Industrial
CALDAS,MANIZALES,Colombiana,22,Mujeres,Estrato 3,28,Regular,Ingeniería y arquitectura,Arquitectura
CALDAS,RIOSUCIO,Colombiana,22,Hombres,Estrato 2,8,Regular,Ingeniería y arquitectura,Ingeniería Eléctrica
"BOGOTÁ, D. C.","BOGOTÁ, D.C.",Colombiana,19,Mujeres,Estrato 2,34,Regular,Ingeniería y arquitectura,Ingeniería Industrial
NARIÑO,GUAITARILLA,Colombiana,19,Hombres,Estrato 1,1,Regular,Ingeniería y arquitectura,Ingeniería Civil
ARAUCA,PUERTO RONDÓN,Colombiana,28,Hombres,Estrato 1,6,Regular,Administración,Administración de Empresas (Diurno)
VALLE DEL CAUCA,PALMIRA,Colombiana,19,Hombres,Estrato 3,52,Regular,Ingeniería y arquitectura,Ingeniería Civil
VALLE DEL CAUCA,CALI,Colombiana,21,Hombres,Estrato 6,87,Regular,Ingeniería y arquitectura,Ingeniería Electrónica
CALDAS,MANIZALES,Colombiana,23,Hombres,Estrato 1,4,Regular,Administración,Administración de Empresas (Diurno)
CALDAS,CHINCHINÁ,Colombiana,26,Hombres,Estrato 2,24,Regular,Administración,Administración de Empresas (Diurno)
PUTUMAYO,PUERTO ASÍS,Colombiana,20,Hombres,Estrato 3,40,Regular,Ingeniería y arquitectura,Ingeniería Industrial
NARIÑO,IPIALES,Colombiana,25,Hombres,Estrato 2,7,Regular,Administración,Administración de Empresas (Nocturno)
PUTUMAYO,SIBUNDOY,Colombiana,23,Hombres,Estrato 1,1,PAES,Administración,Administración de Sistemas Informáticos
CALDAS,MANIZALES,Colombiana,25,Hombres,Estrato 1,14,Regular,Ingeniería y arquitectura,Ingeniería Eléctrica
NARIÑO,SAN ÁNDRES DE TUMACO,Colombiana,21,Hombres,Estrato 1,15,PEAMA,Ingeniería y arquitectura,Ingeniería Eléctrica
CALDAS,MANIZALES,Colombiana,23,Hombres,Estrato 1,8,Regular,Ingeniería y arquitectura,Ingeniería Eléctrica
CAUCA,MERCADERES,Colombiana,21,Mujeres,Estrato 1,3,PAES,Ingeniería y arquitectura,Ingeniería Eléctrica
CALDAS,MANIZALES,Colombiana,18,Mujeres,Estrato 3,36,Regular,Ingeniería y arquitectura,Ingeniería Química
CAQUETÁ,FLORENCIA,Colombiana,20,Hombres,Estrato 2,17,Regular,Administración,Administración de Sistemas Informáticos
VALLE DEL CAUCA,CARTAGO,Colombiana,22,Hombres,Estrato 2,18,Regular,Ingeniería y arquitectura,Arquitectura
ATLÁNTICO,BARRANQUILLA,Colombiana,22,Hombres,Estrato 1,4,PEAMA,Ingeniería y arquitectura,Ingeniería Electrónica
PUTUMAYO,PUERTO CAICEDO,Colombiana,23,Hombres,Estrato 1,3,PEAMA,Ciencias exactas y naturales,Matemáticas
"BOGOTÁ, D. C.","BOGOTÁ, D.C.",Colombiana,18,Hombres,Estrato 3,12,PAES,Ciencias exactas y naturales,Ciencias de la Computación
CALDAS,MANIZALES,Colombiana,18,Hombres,Estrato 3,56,Regular,Ingeniería y arquitectura,Ingeniería Eléctrica
HUILA,NEIVA,Colombiana,23,Hombres,Estrato 2,18,Regular,Ingeniería y arquitectura,Arquitectura
CALDAS,MANIZALES,Colombiana,23,Hombres,Estrato 3,16,Regular,Administración,Administración de Empresas (Nocturno)
CALDAS,CHINCHINÁ,Colombiana,18,Hombres,Estrato 2,12,Regular,Ingeniería y arquitectura,Ingeniería Electrónica
CALDAS,MANIZALES,Colombiana,20,Hombres,Estrato 2,16,Regular,Administración,Administración de Sistemas Informáticos
HUILA,ALTAMIRA,Colombiana,20,Hombres,Estrato 1,3,Regular,Ingeniería y arquitectura,Ingeniería Química
PUTUMAYO,PUERTO LEGUÍZAMO,Colombiana,20,Mujeres,Estrato 1,11,PEAMA,Administración,Administración de Empresas (Diurno)
CALDAS,MANIZALES,Colombiana,17,Hombres,Estrato 3,56,Regular,Ciencias exactas y naturales,Ciencias de la Computación
RISARALDA,PEREIRA,Colombiana,21,Hombres,Estrato 1,9,PAES,Ingeniería y arquitectura,Ingeniería Electrónica
NARIÑO,IPIALES,Colombiana,24,Hombres,Estrato 1,5,Regular,Ingeniería y arquitectura,Ingeniería Electrónica
CALDAS,MANIZALES,Colombiana,22,Mujeres,Estrato 2,17,Regular,Administración,Administración de Empresas (Nocturno)
CALDAS,MANIZALES,Colombiana,22,Mujeres,Estrato 3,15,Regular,Administración,Administración de Empresas (Diurno)
CALDAS,MANZANARES,Colombiana,19,Mujeres,Estrato 2,13,Regular,Ingeniería y arquitectura,Ingeniería Industrial
Sin información,Sin información,Extranjero,21,Mujeres,Estrato 6,82,Regular,Ingeniería y arquitectura,Arquitectura
CALDAS,VILLAMARÍA,Colombiana,22,Mujeres,Estrato 1,2,Regular,Administración,Administración de Empresas (Nocturno)
CALDAS,MANIZALES,Colombiana,24,Mujeres,Estrato 1,7,Regular,Administración,Administración de Empresas (Nocturno)
CALDAS,MANIZALES,Colombiana,19,Hombres,Estrato 3,50,Regular,Ingeniería y arquitectura,Ingeniería Electrónica
CALDAS,MANIZALES,Colombiana,20,Mujeres,Estrato 3,66,Regular,Ingeniería y arquitectura,Ingeniería Civil
NARIÑO,CUMBAL,Colombiana,22,Hombres,Estrato 1,1,PAES,Ingeniería y arquitectura,Ingeniería Eléctrica
QUINDÍO,ARMENIA,Colombiana,22,Mujeres,Estrato 2,9,Regular,Ingeniería y arquitectura,Ingeniería Química
NARIÑO,BUESACO,Colombiana,26,Mujeres,Estrato 1,2,Regular,Ingeniería y arquitectura,Arquitectura
TOLIMA,FRESNO,Colombiana,21,Mujeres,Estrato 2,9,Regular,Administración,Administración de Empresas (Nocturno)
CALDAS,MANIZALES,Colombiana,20,Hombres,Estrato 3,44,Regular,Ingeniería y arquitectura,Ingeniería Civil
NARIÑO,PASTO,Colombiana,28,Hombres,Estrato 3,16,Regular,Ingeniería y arquitectura,Arquitectura
CAUCA,POPAYÁN,Colombiana,19,Mujeres,Estrato 4,59,Regular,Ingeniería y arquitectura,Arquitectura
CALDAS,MANIZALES,Colombiana,22,Hombres,Estrato 3,17,Regular,Ingeniería y arquitectura,Arquitectura
CALDAS,MANIZALES,Colombiana,19,Mujeres,Estrato 2,16,Regular,Administración,Administración de Empresas (Diurno)
CALDAS,MANIZALES,Colombiana,23,Hombres,Estrato 2,20,Regular,Ingeniería y arquitectura,Ingeniería Eléctrica
"BOGOTÁ, D. C.","BOGOTÁ, D.C.",Colombiana,28,Mujeres,Estrato 2,9,Regular,Administración,Administración de Empresas (Nocturno)
CALDAS,MANIZALES,Colombiana,24,Hombres,Estrato 3,31,Regular,Ciencias exactas y naturales,Ingeniería Física
CALDAS,MANIZALES,Colombiana,19,Hombres,Estrato 3,51,Regular,Ingeniería y arquitectura,Ingeniería Civil
NARIÑO,PASTO,Colombiana,26,Mujeres,Estrato 3,46,Regular,Ingeniería y arquitectura,Ingeniería Industrial
